Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Exodus,12,4,ואםימעט הבית מהיות משה ולקח הוא ושכנו הקרב אלביתו במכסת נפשת איש לפי אכלו תכסו עלהשה,"But if the household is too small for a lamb, let it share one with a neighbor who dwells nearby, in proportion to the number of persons: you shall contribute for the lamb according to what each household will eat. ",Ninguno
Exodus,12,5,שה תמים זכר בןשנה יהיה לכם מןהכבשים ומןהעזים תקחו,"Your lamb shall be without blemish, a yearling male; you may take it from the sheep or from the goats. ",Ninguno
Exodus,12,6,והיה לכם למשמרת עד ארבעה עשר יום לחדש הזה ושחטו אתו כל קהל עדתישראל בין הערבים,You shall keep watch over it until the fourteenth day of this month; and all the assembled congregation of the Israelites shall slaughter it at twilight.,Separación (Beyn)
Exodus,12,7,ולקחו מןהדם ונתנו עלשתי המזוזת ועלהמשקוף על הבתים אשריאכלו אתו בהם,They shall take some of the blood and put it on the two doorposts and the lintel of the houses in which they are to eat it.,Ninguno
Exodus,12,8,ואכלו אתהבשר בלילה הזה צליאש ומצות עלמררים יאכלהו,"They shall eat the flesh that same night; they shall eat it roasted over the fire, with unleavened bread and with bitter herbs. ",Ninguno
Exodus,12,9,אלתאכלו ממנו נא ובשל מבשל במים כי אםצליאש ראשו עלכרעיו ועלקרבו,"Do not eat any of it raw, or cooked in any way with water, but roasted—head, legs, and entrails—over the fire. ",Ninguno
Exodus,12,10,ולאתותירו ממנו עדבקר והנתר ממנו עדבקר באש תשרפו,"You shall not leave any of it over until morning; if any of it is left until morning, you shall burn it.",Ninguno
Exodus,12,11,וככה תאכלו אתו מתניכם חגרים נעליכם ברגליכם ומקלכם בידכם ואכלתם אתו בחפזון פסח הוא ליהוה,"This is how you shall eat it: your loins girded, your sandals on your feet, and your staff in your hand; and you shall eat it hurriedly: it is a passover offeringcpassover offering Or “protective offering”; Heb. pesaḥ. to GOD. ",Ninguno
Exodus,12,12,ועברתי בארץמצרים בלילה הזה והכיתי כלבכור בארץ מצרים מאדם ועדבהמה ובכלאלהי מצרים אעשה שפטים אני יהוה,"For that night I will go through the land of Egypt and strike down every [male] first-born in the land of Egypt, both human and animal; and I will mete out punishments to all the gods of Egypt, I GOD. ",Ninguno
Exodus,12,13,והיה הדם לכם לאת על הבתים אשר אתם שם וראיתי אתהדם ופסחתי עלכם ולאיהיה בכם נגף למשחית בהכתי בארץ מצרים,"And the blood on the houses where you are staying shall be a sign for you: when I see the blood I will pass overdpass over Or “protect”; cf. v. 11 and note there. you, so that no plague will destroy you when I strike the land of Egypt.",Ninguno
Exodus,12,14,והיה היום הזה לכם לזכרון וחגתם אתו חג ליהוה לדרתיכם חקת עולם תחגהו,This day shall be to you one of remembrance: you shall celebrate it as a festival to GOD throughout the ages; you shall celebrate it as an institution for all time.,Ninguno
Exodus,12,15,שבעת ימים מצות תאכלו אך ביום הראשון תשביתו שאר מבתיכם כי&thinsp;<b></b> כלאכל חמץ ונכרתה הנפש ההוא מישראל מיום הראשן עדיום השבעי,"Seven days you shall eat unleavened bread; on the very first day you shall remove leaven from your houses, for whoever eats leavened bread from the first day to the seventh day, that person shall be cut off from Israel.",Ninguno
Exodus,12,16,וביום הראשון מקראקדש וביום השביעי מקראקדש יהיה לכם כלמלאכה לאיעשה בהם אך אשר יאכל לכלנפש הוא לבדו יעשה לכם,"You shall celebrate a sacred occasion on the first day, and a sacred occasion on the seventh day; no work at all shall be done on them; only what every person is to eat, that alone may be prepared for you. ",Ninguno
Exodus,12,17,ושמרתם אתהמצות כי בעצם היום הזה הוצאתי אתצבאותיכם מארץ מצרים ושמרתם אתהיום הזה לדרתיכם חקת עולם,"You shall observe the [Feast of] Unleavened Bread, for on this very day I brought your ranks out of the land of Egypt; you shall observe this day throughout the ages as an institution for all time. ",Ninguno
Exodus,12,18,בראשן בארבעה עשר יום לחדש בערב תאכלו מצת עד יום האחד ועשרים לחדש בערב,"In the first month, from the fourteenth day of the month at evening, you shall eat unleavened bread until the twenty-first day of the month at evening. ",Ninguno
Exodus,12,19,שבעת ימים שאר לא ימצא בבתיכם כי&thinsp;<b></b> כלאכל מחמצת ונכרתה הנפש ההוא מעדת ישראל בגר ובאזרח הארץ,"No leaven shall be found in your houses for seven days. For whoever eats what is leavened, that person—whether a stranger or a citizen of the country—shall be cut off from the community of Israel. ",Ninguno
Exodus,12,20,"כלמחמצת לא תאכלו בכל מושבתיכם תאכלו מצות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",You shall eat nothing leavened; in all your settlements you shall eat unleavened bread.,Ninguno
Exodus,12,21,ויקרא משה לכלזקני ישראל ויאמר אלהם משכו וקחו לכם צאן למשפחתיכם ושחטו הפסח,"Moses then summoned all the elders of Israel and said to them, “Go, pick out lambs for your families, and slaughter the passover offering. ",Ninguno
Exodus,12,22,ולקחתם אגדת אזוב וטבלתם בדם אשרבסף והגעתם אלהמשקוף ואלשתי המזוזת מןהדם אשר בסף ואתם לא תצאו איש מפתחביתו עדבקר,"Take a bunch of hyssop, dip it in the blood that is in the basin, and apply some of the blood that is in the basin to the lintel and to the two doorposts. None of you shall go outside the door of your house until morning. ",Ninguno
Exodus,12,23,ועבר יהוה לנגף אתמצרים וראה אתהדם עלהמשקוף ועל שתי המזוזת ופסח יהוה עלהפתח ולא יתן המשחית לבא אלבתיכם לנגף,"For GOD, when going through to smite the Egyptians, will see the blood on the lintel and the two doorposts, and GOD will pass overepass over See note at v. 13. the door and not let the Destroyer enter and smite your home.",Ninguno
Exodus,12,24,ושמרתם אתהדבר הזה לחקלך ולבניך עדעולם,"“You shall observe this as an institution for all time, for you and for your descendants. ",Ninguno
Exodus,12,25,והיה כיתבאו אלהארץ אשר יתן יהוה לכם כאשר דבר ושמרתם אתהעבדה הזאת,"And when you enter the land that GOD will give you, as promised, you shall observe this rite. ",Ninguno
Exodus,12,26,והיה כייאמרו אליכם בניכם מה העבדה הזאת לכם,"And when your children ask you, ‘What do you mean by this rite?’ ",Ninguno
Exodus,12,27,ואמרתם זבחפסח הוא ליהוה אשר פסח עלבתי בניישראל במצרים בנגפו אתמצרים ואתבתינו הציל ויקד העם וישתחוו,"you shall say, ‘It is the passover sacrifice to GOD, who passed over the houses of the Israelites in Egypt when smiting the Egyptians, but saved our houses.’”Those assembled then bowed low in homage. ",Ninguno
Exodus,12,28,"וילכו ויעשו בני ישראל כאשר צוה יהוה אתמשה ואהרן כן עשו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And the Israelites went and did so; just as GOD had commanded Moses and Aaron, so they did.",Ninguno
Exodus,12,29,ויהי&thinsp;<b></b> בחצי הלילה ויהוה הכה כלבכור בארץ מצרים מבכר פרעה הישב עלכסאו עד בכור השבי אשר בבית הבור וכל בכור בהמה,"In the middle of the night GOD struck down all the [male] first-born in the land of Egypt, from the first-born of Pharaoh who sat on the throne to the first-born of the captive who was in the dungeon, and all the first-born of the cattle. ",Ninguno
Exodus,12,30,ויקם פרעה לילה הוא וכלעבדיו וכלמצרים ותהי צעקה גדלה במצרים כיאין בית אשר איןשם מת,"And Pharaoh arose in the night, with all his courtiers and all the Egyptians—because there was a loud cry in Egypt; for there was no house where there was not someone dead. ",Ninguno
Exodus,12,31,ויקרא למשה ולאהרן לילה ויאמר קומו צאו מתוך עמי גםאתם גםבני ישראל ולכו עבדו אתיהוה כדברכם,"He summoned Moses and Aaron in the night and said, “Up, depart from among my people, you and the Israelites with you! Go, worship GOD as you said! ",Ninguno
Exodus,12,32,גםצאנכם גםבקרכם קחו כאשר דברתם ולכו וברכתם גםאתי,"Take also your flocks and your herds, as you said, and begone! And may you bring a blessing upon me also!”",Ninguno
Exodus,12,33,ותחזק מצרים עלהעם למהר לשלחם מןהארץ כי אמרו כלנו מתים,"The Egyptians urged the people on, impatient to have them leave the country, for they said, “We shall all be dead.” ",Ninguno
Exodus,12,34,וישא העם אתבצקו טרם יחמץ משארתם צררת בשמלתם עלשכמם,"So the people took their dough before it was leavened, their kneading bowls wrapped in their cloaks upon their shoulders. ",Ninguno
Exodus,12,35,ובניישראל עשו כדבר משה וישאלו ממצרים כליכסף וכלי זהב ושמלת,"The Israelites had done Moses’ bidding and borrowed from the Egyptians objects of silver and gold, and clothing. ",Ninguno
Exodus,12,36,"ויהוה נתן אתחן העם בעיני מצרים וישאלום וינצלו אתמצרים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And GOD had disposed the Egyptians favorably toward the people, and they let them have their request; thus they stripped the Egyptians.",Ninguno
Exodus,12,37,ויסעו בניישראל מרעמסס סכתה כששמאות אלף רגלי הגברים לבד מטף,"The Israelites journeyed from Rameses to Succoth, about six hundred thousand fighting men on foot, aside from noncombatants. ",Ninguno
Exodus,12,38,וגםערב רב עלה אתם וצאן ובקר מקנה כבד מאד,"Moreover, a mixed multitude went up with them, and very much livestock, both flocks and herds. ",Ninguno
Exodus,12,39,ויאפו אתהבצק אשר הוציאו ממצרים עגת מצות כי לא חמץ כיגרשו ממצרים ולא יכלו להתמהמה וגםצדה לאעשו להם,"And they baked unleavened cakes of the dough that they had taken out of Egypt, for it was not leavened, since they had been driven out of Egypt and could not delay; nor had they prepared any provisions for themselves.",Ninguno
Exodus,12,40,ומושב בני ישראל אשר ישבו במצרים שלשים שנה וארבע מאות שנה,The length of time that the Israelites lived in Egypt was four hundred and thirty years;,Ninguno
Exodus,12,41,ויהי מקץ שלשים שנה וארבע מאות שנה ויהי בעצם היום הזה יצאו כלצבאות יהוה מארץ מצרים,"at the end of the four hundred and thirtieth year, to the very day, all the ranks of GOD departed from the land of Egypt. ",Ninguno
Exodus,12,42,"ליל שמרים הוא ליהוה להוציאם מארץ מצרים הואהלילה הזה ליהוה שמרים לכלבני ישראל לדרתם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","That was for GOD a night of vigil to bring them out of the land of Egypt; that same night is GOD’s, one of vigil for all the children of Israel throughout the ages.",Ninguno
Exodus,12,43,ויאמר יהוה אלמשה ואהרן זאת חקת הפסח כלבןנכר לאיאכל בו,"
GOD
 said to Moses and Aaron: This is the law of the passover offering: No foreigner shall eat of it. ",Ninguno
Exodus,12,44,וכלעבד איש מקנתכסף ומלתה אתו אז יאכל בו,But any [male] slave you have bought may eat of it once he has been circumcised.,Ninguno
Exodus,12,45,תושב ושכיר לאיאכל בו,No bound or hired laborer shall eat of it.,Ninguno
Exodus,12,46,בבית אחד יאכל לאתוציא מןהבית מןהבשר חוצה ועצם לא תשברובו,It shall be eaten in one house: you shall not take any of the flesh outside the house; nor shall you break a bone of it.,Ninguno
Exodus,12,47,כלעדת ישראל יעשו אתו,"The whole community of Israelfwhole community of Israel Or the heads of its households, on everyone’s behalf. shall offer it. ",Ninguno
Exodus,12,48,וכייגור אתך גר ועשה פסח ליהוה המול לו כלזכר ואז יקרב לעשתו והיה כאזרח הארץ וכלערל לאיאכל בו,"If a stranger who dwells with you would offer the passovergstranger … would offer the passover Which is done on a per-household basis; cf. vv. 3–4. to GOD, all his males must be circumcised; then he shall be admitted to offer it; he shall then be as a citizen of the country. But no uncircumcised man may eat of it. ",Ninguno
Exodus,12,49,תורה אחת יהיה לאזרח ולגר הגר בתוככם,There shall be one law for the citizen and for the stranger who dwells among you.,Ninguno
Exodus,12,50,"ויעשו כלבני ישראל כאשר צוה יהוה אתמשה ואתאהרן כן עשו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And all the Israelites did so; as GOD had commanded Moses and Aaron, so they did.",Ninguno
Exodus,12,51,"ויהי בעצם היום הזה הוציא יהוה אתבני ישראל מארץ מצרים עלצבאתם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","That very day GOD freed the Israelites from the land of Egypt, troop by troop.",Ninguno
Exodus,13,1,וידבר יהוה אלמשה לאמר,"
GOD
 spoke further to Moses, saying, ",Ninguno
Exodus,13,2,קדשלי כלבכור פטר כלרחם בבני ישראל באדם ובבהמה לי הוא,"“Consecrate to Me every male first-born; human and animal, the first [male] issue of every womb among the Israelites is Mine.”",Ninguno
Exodus,13,3,ויאמר משה אלהעם זכור אתהיום הזה אשר יצאתם ממצרים מבית עבדים כי בחזק יד הוציא יהוה אתכם מזה ולא יאכל חמץ,"And Moses said to the people,“Remember this day, on which you went free from Egypt, the house of bondage, how GOD freed you from it with a mighty hand: no leavened bread shall be eaten. ",Ninguno
Exodus,13,4,היום אתם יצאים בחדש האביב,"You go free on this day, in the monthain the month Or “on the new moon.” of Abib. ",Ninguno
Exodus,13,5,והיה כייביאך יהוה אלארץ הכנעני והחתי והאמרי והחוי והיבוסי אשר נשבע לאבתיך לתת לך ארץ זבת חלב ודבש ועבדת אתהעבדה הזאת בחדש הזה,"So, when GOD has brought you into the land of the Canaanites, the Hittites, the Amorites, the Hivites, and the Jebusites, which was sworn to your fathersbfathers Abraham, Isaac, and Jacob; see Gen. 24.7; 26.3; 50.24; Deut. 1.8. to be given you, a land flowing with milk and honey, you shall observe in this month the following practice:",Ninguno
Exodus,13,6,שבעת ימים תאכל מצת וביום השביעי חג ליהוה,"“Seven days you shall eat unleavened bread, and on the seventh day there shall be a festival of GOD. ",Ninguno
Exodus,13,7,מצות יאכל את שבעת הימים ולאיראה לך חמץ ולאיראה לך שאר בכלגבלך,"Throughout the seven days unleavened bread shall be eaten; no leavened bread shall be found with you, and no leaven shall be found in all your territory. ",Ninguno
Exodus,13,8,והגדת לבנך ביום ההוא לאמר בעבור זה עשה יהוה לי בצאתי ממצרים,"And you shall explain to your child on that day, ‘It is because of what GOD did for me when I went free from Egypt.’",Ninguno
Exodus,13,9,והיה לך לאות עלידך ולזכרון בין עיניך למען תהיה תורת יהוה בפיך כי ביד חזקה הוצאך יהוה ממצרים,“And this shall serve you as a sign on your hand and as a reminder on your foreheadcon your forehead Lit. “between your eyes”; cf. Deut. 6.8.—in order that GOD’s Teaching may be in your mouth—that with a mighty hand GOD freed you from Egypt. ,Separación (Beyn)
Exodus,13,10,"ושמרת אתהחקה הזאת למועדה מימים ימימה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",You shall keep this institution at its set time from year to year.,Ninguno
Exodus,13,11,והיה כייבאך יהוה אלארץ הכנעני כאשר נשבע לך ולאבתיך ונתנה לך,"“And when GOD has brought you into the land of the Canaanites, as was sworn to you and to your fathers,dfathers See note at v. 5. and has given it to you, ",Ninguno
Exodus,13,12,והעברת כלפטררחם ליהוה וכלפטר&thinsp;<b></b> שגר בהמה אשר יהיה לך הזכרים ליהוה,you shall set apart for GOD every first issue of the womb: every male firstling that your cattle drop shall be GOD’s.,Ninguno
Exodus,13,13,וכלפטר חמר תפדה בשה ואםלא תפדה וערפתו וכל בכור אדם בבניך תפדה,"But every firstling donkey you shall redeem with a sheep; if you do not redeem it, you must break its neck. And you must redeem every male first-born among your children. ",Ninguno
Exodus,13,14,והיה כיישאלך בנך מחר לאמר מהזאת ואמרת אליו בחזק יד הוציאנו יהוה ממצרים מבית עבדים,"And when, in time to come, a child of yours asks you, saying, ‘What does this mean?’ you shall reply, ‘It was with a mighty hand that GOD brought us out from Egypt, the house of bondage. ",Ninguno
Exodus,13,15,ויהי כיהקשה פרעה לשלחנו ויהרג יהוה כלבכור בארץ מצרים מבכר אדם ועדבכור בהמה עלכן אני זבח ליהוה כלפטר רחם הזכרים וכלבכור בני אפדה,"When Pharaoh stubbornly refused to let us go, GOD slew every [male] first-born in the land of Egypt, the first-born of both human and animal. Therefore I sacrifice to GOD every first male issue of the womb, but redeem every male first-born among my children.’",Ninguno
Exodus,13,16,"והיה לאות עלידכה ולטוטפת בין עיניך כי בחזק יד הוציאנו יהוה ממצרים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",“And so it shall be as a sign upon your hand and as a symbolesymbol In contrast to others “frontlet.” on your forehead that with a mighty hand GOD freed us from Egypt.”,Separación (Beyn)
Exodus,13,17,ויהי בשלח פרעה אתהעם ולאנחם אלהים דרך ארץ פלשתים כי קרוב הוא כי&thinsp;<b></b> אמר אלהים פןינחם העם בראתם מלחמה ושבו מצרימה,"Now when Pharaoh let the people go, God did not lead them by way of the land of the Philistines, although it was nearer; for God said, “The people may have a change of heart when they see war, and return to Egypt.” ",Ninguno
Exodus,13,18,ויסב אלהים&thinsp;<small></small>&thinsp;אתהעם דרך המדבר יםסוף וחמשים עלו בניישראל מארץ מצרים,"So God led the people round about, by way of the wilderness at the Sea of Reeds.Now the Israelites went up armedfarmed Meaning of Heb. ḥamushim uncertain. out of the land of Egypt. ",Ninguno
Exodus,13,19,ויקח משה אתעצמות יוסף עמו כי השבע השביע אתבני ישראל לאמר פקד יפקד אלהים אתכם והעליתם אתעצמתי מזה אתכם,"And Moses took with him the bones of Joseph, who had exacted an oath from the children of Israel, saying, “God will be sure to take notice of you: then you shall carry up my bones from here with you.”",Ninguno
Exodus,13,20,ויסעו מסכת ויחנו באתם בקצה המדבר,"They set out from Succoth, and encamped at Etham, at the edge of the wilderness. ",Ninguno
Exodus,13,21,ויהוה הלך לפניהם יומם בעמוד ענן לנחתם הדרך ולילה בעמוד אש להאיר להם ללכת יומם ולילה,"GOD went before them in a pillar of cloud by day, to guide them along the way, and in a pillar of fire by night, to give them light, that they might travel day and night. ",Ninguno
Exodus,13,22,"לאימיש עמוד הענן יומם ועמוד האש לילה לפני העם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",The pillar of cloud by day and the pillar of fire by night did not depart from before the people.,Ninguno
Exodus,14,1,וידבר יהוה אלמשה לאמר,"
GOD
 said to Moses: ",Ninguno
Exodus,14,2,דבר אלבני ישראל וישבו ויחנו לפני פי החירת בין מגדל ובין הים לפני בעל צפן נכחו תחנו עלהים,"Tell the Israelites to turn back and encamp before Pi-hahiroth, between Migdol and the sea, before Baal-zephon; you shall encamp facing it, by the sea. ",Separación (Beyn)
Exodus,14,3,ואמר פרעה לבני ישראל נבכים הם בארץ סגר עליהם המדבר,"Pharaoh will say of the Israelites, “They are astray in the land; the wilderness has closed in on them.” ",Ninguno
Exodus,14,4,וחזקתי אתלבפרעה ורדף אחריהם ואכבדה בפרעה ובכלחילו וידעו מצרים כיאני יהוה ויעשוכן,"Then I will stiffen Pharaoh’s heart and he will pursue them, that I may gain glory through Pharaoh and all his host; and the Egyptians shall know that I am GOD.And they did so.",Percepción (Yada)
Exodus,14,5,ויגד למלך מצרים כי ברח העם ויהפך לבב פרעה ועבדיו אלהעם ויאמרו מהזאת עשינו כישלחנו אתישראל מעבדנו,"When the king of Egypt was told that the people had fled, Pharaoh and his courtiers had a change of heart about the people and said, “What is this we have done, releasing Israel from our service?” ",Ninguno
Exodus,14,6,ויאסר אתרכבו ואתעמו לקח עמו,He orderedaordered See note at Gen. 46.29. his chariot and took his force with him; ,Ninguno
Exodus,14,7,ויקח ששמאות רכב בחור וכל רכב מצרים ושלשם עלכלו,"he took six hundred of his picked chariots, and the rest of the chariots of Egypt, with officersbofficers Heb. shalish; originally “third man on royal chariot”; hence “adjutant,” “officer.” in all of them. ",Ninguno
Exodus,14,8,ויחזק יהוה אתלב פרעה מלך מצרים וירדף אחרי בני ישראל ובני ישראל יצאים ביד רמה,"GOD stiffened the heart of Pharaoh king of Egypt, and he gave chase to the Israelites. As the Israelites were departing defiantly,cdefiantly Lit. “with upraised hand”; cf. Num. 33.3. ",Ninguno
Exodus,14,9,וירדפו מצרים אחריהם וישיגו אותם חנים עלהים כלסוס רכב פרעה ופרשיו וחילו עלפי החירת לפני בעל צפן,"the Egyptians gave chase to them, and all the chariot horses of Pharaoh, his riders, and his warriors overtook them encamped by the sea, near Pi-hahiroth, before Baal-zephon.",Ninguno
Exodus,14,10,ופרעה הקריב וישאו בניישראל אתעיניהם והנה מצרים&thinsp;<b></b> נסע אחריהם וייראו מאד ויצעקו בניישראל אליהוה,"As Pharaoh drew near, the Israelites caught sight of the Egyptians advancing upon them. Greatly frightened, the Israelites cried out to GOD. ",Ninguno
Exodus,14,11,ויאמרו אלמשה המבלי איןקברים במצרים לקחתנו למות במדבר מהזאת עשית לנו להוציאנו ממצרים,"And they said to Moses, “Was it for want of graves in Egypt that you brought us to die in the wilderness? What have you done to us, taking us out of Egypt? ",Ninguno
Exodus,14,12,הלאזה הדבר אשר דברנו אליך במצרים לאמר חדל ממנו ונעבדה אתמצרים כי טוב לנו עבד אתמצרים ממתנו במדבר,"Is this not the very thing we told you in Egypt, saying, ‘Let us be, and we will serve the Egyptians, for it is better for us to serve the Egyptians than to die in the wilderness’?” ",Ninguno
Exodus,14,13,ויאמר משה אלהעם אלתיראו התיצבו וראו אתישועת יהוה אשריעשה לכם היום כי אשר ראיתם אתמצרים היום לא תספו לראתם עוד עדעולם,"But Moses said to the people, “Have no fear! Stand by, and witness the deliverance that GOD will work for you today; for the Egyptians whom you see today you will never see again. ",Ninguno
Exodus,14,14,"יהוה ילחם לכם ואתם תחרשון&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",GOD will battle for you; you hold your peace!”,Ninguno
Exodus,14,15,ויאמר יהוה אלמשה מהתצעק אלי דבר אלבניישראל ויסעו,"Then GOD said to Moses, “Why do you cry out to Me? Tell the Israelites to go forward. ",Ninguno
Exodus,14,16,ואתה הרם אתמטך ונטה אתידך עלהים ובקעהו ויבאו בניישראל בתוך הים ביבשה,"And you lift up your rod and hold out your arm over the sea and split it, so that the Israelites may march into the sea on dry ground. ",Ninguno
Exodus,14,17,ואני הנני מחזק אתלב מצרים ויבאו אחריהם ואכבדה בפרעה ובכלחילו ברכבו ובפרשיו,"And I will stiffen the hearts of the Egyptians so that they go in after them; and I will gain glory through Pharaoh and all his warriors, his chariots, and his riders. ",Ninguno
Exodus,14,18,וידעו מצרים כיאני יהוה בהכבדי בפרעה ברכבו ובפרשיו,"Let the Egyptians know that I am GOD, when I gain glory through Pharaoh, his chariots, and his riders.”",Percepción (Yada)
Exodus,14,19,ויסע מלאך האלהים ההלך לפני מחנה ישראל וילך מאחריהם ויסע עמוד הענן מפניהם ויעמד מאחריהם,"The angeldangel Heb. “messenger.” of God, who had been going ahead of the Israelite army, now moved and followed behind them; and the pillar of cloud shifted from in front of them and took up a place behind them, ",Ninguno
Exodus,14,20,ויבא בין&thinsp;<b></b> מחנה מצרים ובין מחנה ישראל ויהי הענן והחשך ויאר אתהלילה ולאקרב זה אלזה כלהלילה,"and it came between the army of the Egyptians and the army of Israel. Thus there was the cloud with the darkness, and it cast a spell uponeand it cast a spell upon From root ʼ-r-r, “cast a spell” or “curse.” the night, so that the one could not come near the other all through the night.",Separación (Beyn)
Exodus,14,21,ויט משה אתידו עלהים ויולך יהוה&thinsp;<small></small>&thinsp;אתהים ברוח קדים עזה כלהלילה וישם אתהים לחרבה ויבקעו המים,"Then Moses held out his arm over the sea and GOD drove back the sea with a strong east wind all that night, and turned the sea into dry ground. The waters were split, ",Ninguno
Exodus,14,22,ויבאו בניישראל בתוך הים ביבשה והמים להם חומה מימינם ומשמאלם,"and the Israelites went into the sea on dry ground, the waters forming a wall for them on their right and on their left. ",Caos/Izquierda (Smol)
Exodus,14,23,וירדפו מצרים ויבאו אחריהם כל סוס פרעה רכבו ופרשיו אלתוך הים,"The Egyptians came in pursuit after them into the sea, all of Pharaoh’s horses, chariots, and riders. ",Ninguno
Exodus,14,24,ויהי באשמרת הבקר וישקף יהוה אלמחנה מצרים בעמוד אש וענן ויהם את מחנה מצרים,"At the morning watch, GOD looked down upon the Egyptian army from a pillar of fire and cloud, and threw the Egyptian army into panic. ",Ninguno
Exodus,14,25,"ויסר את אפן מרכבתיו וינהגהו בכבדת ויאמר מצרים אנוסה מפני ישראל כי יהוה נלחם להם במצרים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","[God] lockedflocked From root ʼ-s-r, with several ancient versions. In contrast to others “took off.” the wheels of their chariots so that they moved forward with difficulty. And the Egyptians said, “Let us flee from the Israelites, for GOD is fighting for them against Egypt.”",Ninguno
Exodus,14,26,ויאמר יהוה אלמשה נטה אתידך עלהים וישבו המים עלמצרים עלרכבו ועלפרשיו,"Then GOD said to Moses, “Hold out your arm over the sea, that the waters may come back upon the Egyptians and upon their chariots and upon their riders.” ",Ninguno
Exodus,14,27,ויט משה אתידו עלהים וישב הים לפנות בקר לאיתנו ומצרים נסים לקראתו וינער יהוה אתמצרים בתוך הים,"Moses held out his arm over the sea, and at daybreak the sea returned to its normal state, and the Egyptians fled at its approach. But GOD hurled the Egyptians into the sea. ",Ninguno
Exodus,14,28,וישבו המים ויכסו אתהרכב ואתהפרשים לכל חיל פרעה הבאים אחריהם בים לאנשאר בהם עדאחד,The waters turned back and covered the chariots and the riders—Pharaoh’s entire army that followed them into the sea; not one of them remained.,Ninguno
Exodus,14,29,ובני ישראל הלכו ביבשה בתוך הים והמים להם חמה מימינם ומשמאלם,"But the Israelites had marched through the sea on dry ground, the waters forming a wall for them on their right and on their left.",Caos/Izquierda (Smol)
Exodus,14,30,ויושע יהוה ביום ההוא אתישראל מיד מצרים וירא ישראל אתמצרים מת עלשפת הים,Thus GOD delivered Israel that day from the Egyptians. Israel saw the Egyptians dead on the shore of the sea.,Ninguno
Exodus,14,31,"וירא ישראל אתהיד הגדלה אשר עשה יהוה במצרים וייראו העם אתיהוה ויאמינו ביהוה ובמשה עבדו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And when Israel saw the wondrous power that GOD had wielded against the Egyptians, the people feared GOD; they had faith in GOD and in Moses—God’s servant.",Ninguno
Exodus,15,1,אז ישירמשה ובני ישראל אתהשירה הזאת ליהוה ויאמרו לאמר&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;אשירה ליהוה כיגאה גאה&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;סוס ורכבו רמה בים&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,"Then Moses and the Israelites sang this song to GOD. They said:I will sing to GOD, who has triumphed gloriously;Horse and driver have been hurled into the sea.",Ninguno
Exodus,15,2,עזי וזמרת יה ויהילי לישועה&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;זה אלי ואנוהו&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;אלהי אבי וארממנהו&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,"YahaYah A shortened form of this deity’s personal name, which is written as y-h-w-h. is my strength and might,bmight In contrast to others “song.” And has become my deliverance.This is my God whom I will enshrine;The God of my father,cmy father Including his household. whom I will exalt.",Ninguno
Exodus,15,3,יהוה איש מלחמה יהוה שמו&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,"The ETERNAL One, the Warrior—Whose name is GOD [יהוה]!dיהוהSee note at 6.3. ",Ninguno
Exodus,15,4,מרכבת פרעה וחילו ירה בים&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ומבחר שלשיו טבעו ביםסוף&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,Pharaoh’s chariots and his armyHave been cast into the sea;And the pick of his officersAre drowned in the Sea of Reeds.,Ninguno
Exodus,15,5,תהמת יכסימו ירדו במצולת כמואבן&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,The deeps covered them;They went down into the depths like a stone.,Ninguno
